origin_lat,origin_lon,dest_lat,dest_lon,cargo_weight_kg,hour_of_day,day_of_week,num_stops,traffic_index,distance_km,eta_minutes
7.79208202046857,-2.0194661882754668,8.156938203404053,-0.4727136033719401,436.70161321928174,9,5,4,1.1057514049362125,175.09249630118188,340.3004362049858
6.174910768830747,-2.309542922645524,9.395653280846785,0.6121350894373396,627.3604423793253,21,2,1,1.6004608871653103,481.49308837732684,808.0870647362968
9.053790965436317,-1.38360048821058,8.456303298938622,-0.8674654268838142,866.9626635943259,10,0,2,1.363763478447265,87.35792834790065,176.62615467115347
7.54148747267015,-1.260062839598969,5.152268492479824,-2.876417780312708,112.71514730032455,14,4,2,1.1845849335315841,320.13041993601746,429.70847133351214
10.112408274375943,-3.2748025251109167,9.92575112710973,0.8706610168782509,1128.2087395502917,21,1,7,1.9801995688440974,454.3959471204455,1030.33337863699
9.251723163014619,0.20663900651924827,10.69843424211504,-0.75590344083537,187.59944533176485,22,1,5,1.5099624375528218,192.32572072410554,493.6296420062959
6.730383168983266,1.1850016716390783,5.04630201444028,-2.0781096361251943,2040.7270619926078,13,6,7,1.1322681421413674,406.6017865022435,627.0262283810505
10.109688709068806,-0.9208910845405978,5.488123416974082,0.7448637741982225,59.52933018803423,6,1,6,1.0186564141007166,545.659558361428,681.0392284122
9.93096832372921,-1.5528358724439693,9.262838814348623,-2.7558893743483455,79.1589461401382,2,6,7,1.0082591352633055,151.38398670046973,372.1642188974019
7.218609463696134,-1.532616480504585,8.629080561344416,-2.8613272244398726,157.34462575407954,20,2,2,1.5960117765852742,214.50118249655847,371.0018511305581
6.574132675546586,-2.8676529052255466,7.186360493316348,-0.892459077897382,96.41827211082669,12,1,4,1.731337307103618,228.42864654097082,486.74773791516895
9.13622077583734,-2.102271817361947,8.205116218112414,-0.488020974872057,52.558069886222974,13,3,1,1.2023114490258682,205.43922647929563,284.47186065513284
5.608391143460514,-1.0404024511441596,9.271700692006881,-1.0006837467383707,2737.314795896822,22,1,3,1.2868254229591196,407.364968574175,603.5543621900786
5.999403316088204,-1.3566839948938618,7.97909700222604,0.880464212005946,155.34462963181576,8,6,3,1.0113472842856266,330.78185903739444,477.3729014233115
4.747854753381536,-0.847343644156004,5.61122411013172,-2.117306243732561,38.70217094807755,2,4,2,1.3507941164048192,170.2784612043526,275.81906116936256
9.815008453763898,0.5207954188683299,5.281334189366387,1.1560578414422782,94.69265428463734,16,5,1,1.3374013236705338,508.95922413467594,718.2244314364522
9.02153056784821,-2.286409637851746,7.55258177872448,-3.2129279949930565,1122.02110301352,23,0,3,1.237477443173927,192.54274455220656,342.2174735054669
9.283574961071178,-3.175511185921596,10.698750926017418,-2.7665970240293127,13.410240388228337,4,1,1,1.5507670695364437,163.60743909851914,294.4263898413114
9.774738701642791,-3.1279854962276663,8.32556463560521,-2.4644566228766456,1364.0302635599285,23,4,5,1.6832497323800641,176.84740135811685,408.5195555597301
7.68295254099921,-2.696240376119137,7.028430448616019,-2.9419092282546297,133.33342726025774,12,3,2,1.5131000558512255,77.65852446109871,190.74207373394813
8.396817773693808,-0.7328265683801884,10.60659010188673,-1.3280196010694345,222.85212056558282,13,6,2,1.4376596619930166,254.2366530660582,380.3379149318451
5.608680487829774,0.33683164517066144,7.226109015163098,0.5941747907045385,2188.006692961923,23,5,1,1.0657093965014428,182.08381246711068,219.95582052818904
5.444445477983828,0.6906267267628423,8.009452126073437,0.39341697096058725,631.8145033046,7,2,4,1.6338248974287208,287.09758171060554,778.0239287924405
9.044619251638064,-0.44199059111262917,5.457245649086688,0.05140585221427729,1159.2856644332114,17,3,2,1.0386937146725057,402.59211954987387,675.8787128681884
7.762125339930361,-1.4858553639709793,9.493106145875977,-3.2666576912904404,337.05942831847,0,5,5,1.0135461972063022,274.53955770788866,356.77252611727425
8.374034692127728,-2.6046838132973367,9.251969221434152,0.5956771204030264,10.016583884531778,16,2,7,1.171608296260843,364.9563704256965,687.3797912362911
9.672492573204167,-1.493617472504344,9.862585953585638,-1.515754086201533,225.258411944568,0,3,6,1.6513041807768298,21.27616018994252,197.97088515379363
8.82566908000384,-1.8041318974149738,6.8137435372804624,-0.007630104642544655,192.2668245913742,0,5,1,1.2084647328987517,298.6814656514632,354.86733127292575
8.298266104276973,0.6151164638571198,7.534345923930247,-0.028865919913221294,452.7335968220549,9,2,1,1.0963500217048767,110.66070697879042,180.63200448865322
8.334846544845188,-1.1097628016522672,5.794221124926789,-2.501155377516587,323.6156642974666,8,0,7,1.2028206402945087,321.5271886038768,682.3792649818232
6.675675637406979,-2.28211845020462,10.969281694627245,-0.980723185870533,638.4811594813584,18,2,7,1.0180777190762558,498.37177828786207,879.9067260031957
4.900315924691606,-2.0003951993289903,5.259502758151237,0.8678143152573341,184.37493225050585,21,1,3,1.2626083398010242,320.1777096063964,492.326786288536
7.538663030010355,-2.6858842595578993,8.918586473886247,-2.1162811646315403,374.5488019376762,22,3,4,1.1793726968860745,165.75034930606898,326.8973043819317
6.09480037332694,0.8336345208110902,9.284173064673709,-0.082374683993093,634.5012771803414,14,5,3,1.2673645256469512,368.7235143574428,547.1828368508718
7.355436184210134,-3.0734436919358914,5.725287078731368,1.0112296768224187,315.94948244190186,3,5,5,1.0115197099226463,486.26945309368057,669.0958155760645
10.247119976243079,-3.242191881498476,7.074600837898184,-1.677159709667734,266.1617659620103,16,5,2,1.8759505279273225,392.4724901489751,780.736701649144
6.220606658124715,-2.4765497991290903,4.980322683956142,-1.555648472887565,888.7172272657135,11,3,7,1.1602657814138189,171.48019825444803,410.3964726731089
5.078967820978929,0.34893308059781614,8.317953674313166,-1.263468708561419,588.1586019116535,12,6,3,1.1275701447784507,401.76286297627036,559.1690306869217
6.528995298142977,-0.9443994601601342,11.167097928353556,0.3406765875124971,792.4814565800395,12,6,2,1.0463915750792943,534.7007749645445,598.4929886796181
6.608359425483443,-0.48370520680356144,7.494252219344032,-1.3232187521872756,639.1131402766853,21,5,3,1.1360106308990048,135.22663799608853,208.1542317715859
9.002457345724817,-1.6902074606291932,11.135053432424087,-1.1118931979668112,57.79733848467142,9,0,7,1.5790156513670133,245.4399713407641,603.2166995206933
8.320708990218309,-2.9909490650287345,5.520465254758256,-2.2995712960337524,300.95800620269745,23,2,3,1.6446999351122493,320.58733888905954,589.83350038921
9.795338359191687,0.5527117312147567,7.250953231240672,1.1475527940848584,346.0127516068788,12,6,6,1.2662785576458118,290.3848318945859,570.4980328307307
9.018038012128018,-2.4364757754356665,10.562772305315066,0.7155936928645419,454.2491537970119,16,0,6,1.0880825642950447,385.7318424378834,546.7246792880735
7.341514599360458,-3.151233597546984,10.398520630773568,-0.5988555913719407,1357.2795506289683,22,3,7,1.4107009763932337,440.637672992817,851.9865609878274
9.991132500329226,-0.7228313883006283,6.803345256153597,1.0225203215696341,285.5361584400931,19,4,2,1.0710833885598545,403.1096050254759,609.4250541039909
5.785323979400076,-2.925198508269295,9.110968794494156,-0.20851004963678976,316.7163805547296,10,2,3,1.204578152912903,475.8587800056567,659.2833536795409
4.847628475370093,-2.869071666630746,10.46004111512564,1.0159753463362327,179.58961374965875,4,4,6,1.499972651816039,756.7173834719642,1353.5466967931995
5.2853110950416715,0.30169664167136334,9.684703529995978,-2.5730885996716664,1212.4071308752993,3,0,1,1.363128310325733,582.8414873111071,820.4089703260075
9.395335778876927,-1.08775684806902,8.785095280063963,-2.2854416689361363,1458.0821792291945,8,1,1,1.1333826807608245,147.97793474353938,232.74644034316225
7.702201996634018,-2.213211964887856,5.691741494640147,0.6833210863727732,911.2894542155717,15,2,1,1.257989895759865,390.2426421563444,503.46892826997936
5.748266563718412,-1.7311810948821653,5.174517501708663,-1.4105652376802074,324.169067858569,19,1,1,2.040413028978567,73.00440184908794,199.64838507495716
7.956791038171863,-0.018415595205727886,8.695044168807646,-1.6297903315384434,840.1253109646796,0,3,6,1.519634618728458,195.36986297474954,493.4581510925478
5.690028667635595,-3.0014063485952915,7.951791826979202,0.09450910372804788,264.70678904900484,11,3,3,1.105328098371748,424.3475274842324,563.8163201566191
9.226082438005283,-2.7758372283005555,6.247238288254648,-0.4635345292378812,1022.6031520793862,22,6,1,1.208460662253119,417.8636439992289,536.4703859917983
7.600015791231199,-0.5268208425424366,6.6030036672336605,-1.751677801047408,824.4643488639638,19,3,5,1.2086115401088258,174.80387077741557,377.5010598212202
7.176637969627135,-0.568627194898017,7.248566651809165,-1.5096273560127287,1100.081742666845,22,5,3,1.0132625338645735,104.11412150856701,188.31280428306906
6.659828579461197,1.0760798304091734,7.920885538796286,-1.4622730876493062,125.08180884665906,22,0,1,1.1151034639515927,313.11708420460747,367.7323201468387
8.796836855272774,-1.6145273343504765,7.236683299074681,-2.7315090236893007,259.90971351574416,2,0,7,1.0777213158945051,212.65226002434818,489.92970303818606
7.051781968597037,-3.0071506777011785,7.217395868558783,-2.267007317384197,755.337024844339,16,2,5,1.1494713006932187,83.71355118500693,229.96376351737797
5.269724475554657,-0.8810815431766743,5.452263273523794,-0.8811137327887333,1238.4015299066111,13,2,4,1.171743450216354,20.297388562804784,131.72941328228896
5.46703836378335,-0.4274393470719433,10.32633771865973,0.2182221852532482,1487.191226053304,11,6,7,1.0843239805852745,544.9860727688827,761.0682188643539
10.952334819571844,-2.671787463961879,8.659501531557613,-1.4142827200685057,453.6067084456502,19,3,2,1.3194852582073129,289.79689090282017,628.9674152821532
10.605774489599444,-0.8121211190916147,5.649664199913077,-1.5749124018631837,255.10893992584732,22,3,5,1.061327196995751,557.4501442661958,670.8804737527063
9.248096369769872,-2.410047952537809,7.455183618706583,-0.3726773091126727,274.6638157541765,11,5,6,1.3562781166777005,299.96842919541496,651.3106977416548
6.428154749486877,0.5012852604648077,7.4086534281920455,-2.5923576125390415,957.0674648041216,15,6,1,1.1588250553606052,358.4698261979915,448.97482943516957
10.999646452760205,0.45822673102723366,8.604035710179296,-1.586623540123036,31.13996749215979,11,5,2,1.0889270401138893,348.06890444456263,413.57550248986036
9.761880875777663,-1.3666690680070117,8.657652516020654,-2.3633869371135274,69.94509150460495,15,3,1,1.1587099027392735,164.45146510163116,204.49717281165638
9.359786229533471,1.050344357307618,8.893943890368455,-0.36759194552438323,15.182907452771634,23,1,4,1.253699151541452,164.06251872357657,312.3824557000192
7.6208497639346255,1.1089824350238375,9.236369872734748,-2.7943619328776514,744.9233903831625,19,0,5,1.0439887112550166,465.3940207006954,894.6038948552641
6.469570151993533,-2.7183700997357123,5.371801299838607,-1.2847973117890068,32.12552262317214,5,0,2,1.0720103133430465,200.09819541917477,290.88101702904504
5.326541253997745,-1.6452878782538956,6.681994303723278,-0.6171807430841616,82.11329721899817,20,5,1,1.2305101785329984,188.79055529358146,243.78731644304943
10.56691557753497,-0.5985533847900992,4.81276082462237,0.4515394929520813,830.4538826140945,12,0,4,1.1227939281686878,650.2031200253127,831.6777491036518
7.662545883918472,-2.9182298568835003,7.655169828522489,-0.03951925608252749,26.65808195456185,14,2,3,1.2598105652810827,317.24293651775133,462.83773561286006
6.015361871168997,-1.5780502328363832,7.491295505896867,0.9428840445623825,164.72170581993632,2,3,1,1.499031625271091,323.1400383081154,494.35576947117187
6.6887180569792415,-2.124725621925341,9.473125046166611,-0.24054716736174564,161.96115286358787,10,3,5,1.0173389448436208,372.6633949599843,482.54950940803246
8.464927198122323,0.9842259943501688,5.7862601529510975,-1.7286466429491905,2334.567964894412,7,0,6,1.2319629972074069,422.2522226574819,873.0164714473941
5.849023089105006,-1.4478637972583825,8.80471397131582,-2.257242528685101,150.73488965461533,2,3,3,1.590555422444027,340.5615433816275,659.8381650457103
10.267992846600439,0.1320188634638062,6.693512286545989,-3.0453791835352186,161.76461750426722,20,1,3,1.0946635751949774,529.1957701604047,626.8185498147297
9.630376943928866,-1.5598258641952178,7.182457086263044,-2.0508557248051504,22.6298277390086,3,2,2,1.3403938820400452,277.50276303661224,427.16101129786495
9.37650921368109,-2.7068456831152403,9.37536460541445,-2.6841809001898467,724.5805152260624,17,5,3,1.1716086643976653,2.489795740199594,56.21143998366361
7.5086047585381746,0.5841818857238135,5.16506231572824,-1.6384885001624316,1035.377687040195,17,3,4,1.0626744972714912,358.10219024568136,527.7530943018108
8.777507464565879,-3.2981238739360323,6.928088778052556,-0.13839837336327498,364.771089433454,14,2,7,1.318120455381378,404.2497151054718,667.2696260871409
8.49663679793278,-3.048266067114975,7.243600995907737,-0.1858468910408435,230.76780743799102,20,0,2,1.5715115671038138,344.6962204515571,578.9240081414891
8.92400291010633,-1.6602701734633052,9.352370527035847,-1.8682510678622608,93.41312174091738,2,6,6,1.080655154326493,52.822111074198475,171.09224413874526
5.248888087409279,-0.2089578501656857,5.994958697959554,-1.0115143322276041,72.57508450281708,0,4,4,1.0090333225663037,121.5298774937978,280.253637057628
7.402748114108963,-1.762330671191509,10.85818445898801,-2.3245279358919038,219.69260287461583,20,5,4,1.0622738730194707,389.15121493581756,516.8605521884149
4.9704921301023015,-3.0015923207056123,11.185452693162027,-1.0366047665969176,1432.9808246444866,4,3,3,1.5508932096333006,724.1063156241379,1191.066703005909
7.910940325089372,-1.8697198481963302,10.022915915330358,-1.0046315569644864,26.852221853375024,7,1,7,1.1297384488623092,253.33290503587503,627.3155922766588
6.844097880163105,-2.1975861345442693,6.648131259512933,-1.9441642248671913,1905.515653657109,16,1,1,1.1856741535965987,35.46739810304854,74.90011461302697
5.639407227629305,-3.275610900818109,9.015133251473554,-2.132394916917346,39.67642925750762,12,0,2,1.1444042734259137,395.9666742948873,508.11188594863745
5.3721192901965855,-0.8933913906881914,5.240462206036565,1.1080850879175683,2811.1111742560183,4,6,3,1.6621317710054333,222.08318221289085,478.94892799417823
8.519689719155128,-2.7750933836511624,10.363315552092319,-0.8829442000556083,35.07432971092534,5,3,5,1.364174838908379,291.71473979153404,504.1362722084349
5.80885429548976,-2.0062667004150025,8.053953663191779,-0.7706551579020777,175.06842781132508,20,2,3,1.0793639695922594,284.4671785108487,356.3957194203614
10.713280769449181,-0.4146457639991348,5.846854581078607,-3.2649265933437213,685.9986853531772,12,4,7,1.3857395820667269,625.392077039068,1105.6074813464088
8.476897408052567,-0.03697940029660263,6.828207637151067,-2.4817164826404743,373.99654428718196,22,0,2,1.0254432082347493,325.8692246424297,391.9598680575539
6.954653729476441,-2.1144496791478984,9.904827839171835,-1.6952011718098972,268.26144318973786,13,3,4,1.2755520819028694,331.2690524410943,495.8623867408118
8.540950694629208,-1.8186284802064467,10.356473988275802,1.0469133413344593,3925.4839118694663,15,3,4,1.0956329541756058,373.54528552829885,513.0741907485661
4.848225161693034,-2.188908428426406,8.078137015073752,-2.5114121957082407,1955.1256832255165,8,6,3,1.1333803862466731,360.9126473919907,598.9904003802737
10.930634886069395,1.0059987014228637,7.8220247520193755,-1.9351962990290954,506.11427371030913,0,5,1,1.06870814965409,472.83598134611395,539.5551019603025
7.834972340128852,-2.442661228556687,9.579775852596185,1.1557064720324064,177.75696646192014,12,5,6,1.1746883241597512,440.5157229755321,735.2582721296188
9.787778977126859,-2.4756872836484565,10.070232546370606,-1.1350111094884672,587.8676962468666,17,1,2,1.065951722544421,150.1644941699501,292.66151912270664
5.237744999495851,-1.2973411687581056,9.671504280572833,-1.8671650103839807,135.64608998008117,9,3,1,1.0059237935951897,496.9963875062333,657.4907949948899
7.863279150448042,-2.4481213835974387,7.19878232652235,-0.4453848578093096,249.90498349200624,20,6,4,1.6479331396637629,232.80823906478912,551.1907595521659
7.889595463304386,-2.5948119467147635,8.872517450460576,-1.0666397196760022,480.58118755467257,16,0,2,1.4744038541394113,200.5140906042475,373.26619085688026
10.795871957337388,-2.868542080345115,10.27283940376103,1.0085209123865608,487.75859478855983,12,4,5,1.1861294583683921,427.8108559281004,638.9420268310724
8.41623234044449,-0.41922938351287753,5.686444121308227,-2.9256222840357964,365.07981916302947,13,2,6,1.0473177357478551,410.6367393149014,622.7931735928374
7.777681106870199,-0.5456298529414676,7.22288845324726,0.2574656423294761,1580.067266626457,5,5,2,1.1184055803499249,107.90851861740526,179.49419537835254
6.435341810097308,-0.3742669865491517,5.068022745189221,-2.0441112969165673,150.95840783873115,21,3,1,1.4282651387766057,239.25777480876934,370.53505663763235
6.855198482726589,0.17985003604228345,7.357702356968099,0.3300119894560427,539.1601604256082,1,4,1,1.148657186881247,58.28072889704862,108.81548927576948
8.084370616064994,-1.8313889424334087,9.719833545471218,0.514741532622899,365.4828667598469,1,1,1,1.4700690653019675,315.426279430251,463.16468456421194
7.552924491982804,0.8329068012536469,5.980684882266319,0.5215028611052932,284.293565680255,18,6,4,1.1245691470545487,178.17429058133936,302.45758569142924
4.840478519222148,-0.0005792501905976799,8.222266482308493,0.6001306449978991,14.774014312002182,0,5,3,1.2079360492737083,381.8467751421744,481.4168607131944
10.070897507263325,0.32118864861534124,4.937807267241877,-0.06842621947609162,395.42081783515516,12,4,6,1.4603145868407947,572.3863041307344,986.0132271125918
10.525045016958483,-0.05567026277979936,10.534724939755778,-2.659181339783129,407.5888352811323,4,2,3,1.184458515349866,284.62322623877697,423.99022868812955
5.61161907849097,-1.6869495955534717,10.030030516852932,-3.0664383292555035,2058.450671594333,16,1,5,1.1277585137518025,514.2585897982352,764.6759544165163
8.30123493300382,-2.0263538037181426,8.108659746615928,-1.7665564029861396,610.7952056414125,2,1,4,1.1948825002929178,35.721987957892715,162.37087487604748
5.405742317380383,-1.3986731868944362,9.287615473817674,-1.0721856362501514,249.1535654254075,6,2,3,1.6978330396744643,433.1431092537028,852.3167766560103
9.069560604758776,-2.863363377599887,5.375455071647583,-1.9382059466720132,609.4910489781272,12,5,6,1.6270480668387899,423.24968085750726,827.4443682145483
6.5280195949535536,-1.269237742953238,10.193861726582908,0.03993120266518213,35.906120075811344,9,6,4,1.052892223928411,432.31054881555116,779.4674458284436
8.98624712549736,-3.1058655760714204,9.349199951966513,-0.04900435004433845,233.85503420809727,4,4,4,1.1686794182713602,337.98218558745566,488.8172803895416
9.425464992864736,-3.2822431798776246,5.479788078713023,1.0736602550118501,213.39348043792415,1,6,4,1.4048376690542783,650.4204202948371,1037.868351429607
9.696208697464769,0.8917452276361173,11.074480353272053,-1.4974210927526572,472.46526287917413,0,1,5,1.0045792037223122,302.9309027791091,424.3392484063405
5.400316148713328,-0.19798412735448156,4.8464478873419035,0.23577447364393578,969.5794322412693,4,5,3,1.097982676599739,78.10718864378728,185.51937560461513
10.654076993394451,-0.7716887382031397,8.785320606853027,0.03539986833138098,791.2676434583555,6,3,1,1.015193500644272,225.8383604885072,255.31211005040691
6.196390940816725,-1.7650408225962395,5.816407478815309,1.1493728275903212,360.3802672570472,2,0,3,1.7920811498973142,325.0458101572951,668.8376661964303
4.943181615145169,-0.732578933917166,9.375174719926989,0.1812686304421418,576.9422529034571,12,4,3,1.5253074411896015,503.0176279653816,841.2200713254365
8.306541051044642,0.7120909935224926,5.157640650797063,-2.02391461184072,104.12199110056518,21,6,7,1.0314195863134312,462.4489231984745,595.1905985840865
7.110994845105852,-0.3642893972526089,5.2271557384802545,-3.231274203925197,139.2888589095325,17,3,7,1.131717119847795,379.9020270599851,743.1253570141054
10.093633330360685,-0.588831009209231,7.7308963136603595,1.0567476951545007,578.2243282539912,7,1,2,1.3592205131398505,318.899925553863,559.6347199975553
9.95363456841796,-1.2290797366274488,11.161061525112434,-0.07768930269863805,80.49302195133036,10,2,3,1.0893728033644858,184.02753674466413,253.10399167411725
6.76140280334765,-1.7443633620711387,6.497355558509232,0.35672982571131717,167.37066211265156,18,4,4,1.31828995232659,233.91833810497607,474.8633379952551
10.89384606795334,-0.15653798735229696,8.681433044917396,0.2695986949293854,443.5425953384246,23,4,2,1.107152710780329,250.4008064056041,324.0557331123985
6.590965947910771,1.1144142345711643,8.07089398343253,0.010924904969261462,233.7510930012167,13,1,1,1.4774106535101912,204.67053789042168,343.13955181931584
8.047871340006145,-1.3885903791573444,10.173777462727843,0.08163510862878898,157.72971481489728,4,4,7,1.058193928365379,286.23957740450896,479.95745265897204
6.363773088689418,-1.5350765819360963,6.575832450083541,0.8825618314824082,288.2123275909103,20,5,5,1.267746846812288,268.15539380569146,419.720575819858
10.78428320531826,-1.3734893743573087,8.30713847462466,0.8135007686781321,266.5128432012318,12,0,3,1.2225873975798671,365.201024099865,528.8580557677577
5.769950814283118,-1.385052143776253,10.879052848183676,-1.5934796437200767,109.27836475073974,0,2,2,1.0573189065334379,568.5685401591118,655.3524495364759
4.991919026050138,1.1578114801582284,6.861807754184374,-3.1606731436521844,57.064004767226926,6,1,4,1.3743534725315754,520.9000243609755,843.581892212473
7.528130890019746,-0.1194978412079668,7.556136278516176,-3.1259328292676996,921.5267429134642,12,5,2,1.0894861836501744,331.4221265410319,424.0486998438928
11.15044116636294,-1.6836699785523372,10.477286544273863,-1.2901273596443907,1593.2338292572758,19,4,2,1.0497400674937487,86.31471678476873,144.604279196731
10.49590223065694,-1.6282393177797483,6.861242572023976,0.45740788455183257,1375.5534848145342,20,3,7,1.4967534626394887,464.63115631506645,890.2789350253888
9.565952126470169,-1.3614138386517491,7.174379470119801,0.5142505197698481,90.2464718130451,4,1,5,1.076007309476027,336.58556677121146,438.29932359243844
10.49015119071041,-3.1347951558879763,6.676772257705038,-1.48024688446534,1155.134473894214,17,3,3,1.9170482095033186,461.3899337311016,1180.7156857049574
10.50740315803611,-0.9248261909043749,9.961953939612973,-1.942747685934147,45.72169691714128,23,6,2,1.311786064699735,126.8284200043223,217.39678288509745
8.072579342511919,0.3512142818524411,10.747515307845568,-1.0202935000580435,155.56828398083255,19,6,6,2.30027231137229,333.3191055315673,1034.0905534095382
6.753538836900154,-0.32744493056620216,8.802142724334885,0.4464444309147191,365.0104032366547,17,1,5,1.3638936911229256,243.22597056969028,525.6556410450223
9.718080808721421,-2.4071061895730628,8.75359585318774,-0.4357674614527438,679.7802187823954,19,3,6,1.0107511955376722,241.47980676222568,493.64664046967164
9.000798210590446,-0.02384591379733525,7.235023528135638,-2.670873838532093,76.42455197993458,13,5,6,1.5375084252147473,351.3548192220904,718.8425648371141
7.128775237679115,-0.062436271505863505,4.781144372214729,-1.6699472535364899,591.1164969042577,14,2,3,2.2270147983570765,315.82643134863423,784.6220236558834
